id,labels,strategy,labels_weak1,labels_weak3
1527408084389351436,0,general discourse,0,0
1529650518808596481,1,against Ukraine,1,1
1530965450103848963,0,general discourse,1,1
1532240513084039169,0,general discourse,0,0
1533642868669169664,1,against Ukraine,0,0
1540870557113237507,1,against Western countries,1,1
1541707265903939584,0,general discourse,0,0
1510385468508098563,0,general discourse,0,1
1543534559589027840,0,general discourse,0,0
1546935802499940352,0,general discourse,0,1
1551954553674690560,0,general discourse,0,1
1558599130682998786,0,general discourse,1,1
1528409653805207555,0,general discourse,1,1
1559638668440133633,1,pro Russian government,0,1
1561725061765206016,0,general discourse,0,1
1563857165206667264,0,general discourse,0,1
1392129252208914439,0,general discourse,0,1
1501690964879949827,0,general discourse,1,1
1571778161368596480,1,against Ukraine,1,1
1506266013712670721,0,general discourse,0,1
1501647583244136453,1,against Ukraine,1,1
1572732242224463872,0,general discourse,1,1
1572932192551968768,0,general discourse,0,0
1573683144443699204,0,general discourse,1,1
1361015679651098626,0,general discourse,0,1
1482850329435820050,0,general discourse,0,1
1523412976325124099,0,general discourse,1,1
1498744005156298757,0,general discourse,0,1
1523675430863183874,0,general discourse,1,1
1465728302346387460,0,general discourse,1,1
1391139565423972352,0,general discourse,0,1
1402854661565018118,1,against Ukraine,1,1
1384654768530857989,0,general discourse,0,1
1573431709395484672,0,general discourse,1,1
1573733063447941120,1,against Western countries,0,1
1404755271856046080,0,general discourse,0,1
1398973394146758656,0,general discourse,0,1
1450439212323516418,0,general discourse,0,1
1484615463397208064,1,against Western countries,0,0
1492249200616222720,0,general discourse,1,1
1496263615871074309,0,general discourse,0,1
1496620783778545668,0,general discourse,0,0
1496800794129035264,0,general discourse,0,0
1533417069395423234,0,general discourse,0,0
1510828753030721544,0,general discourse,0,0
1497115109956927492,1,pro Russian government,0,1
1497117251132182528,0,general discourse,0,0
1497321600290598921,0,general discourse,1,1
1497600361217077250,0,general discourse,1,1
1497979128657633280,0,general discourse,0,0
1498975661620346881,0,general discourse,0,0
1498981634950975489,0,general discourse,0,1
1499049941351768069,1,against Ukraine,0,1
1499322877778276352,0,general discourse,0,0
1500198042611318784,1,pro Russian government,0,0
1500425142496681987,1,pro Russian government,0,1
1500485698557825024,0,general discourse,1,1
1500604014781681665,1,against Ukraine,0,1
1500863284521488384,1,against Western countries,0,0
1514844276336697347,0,general discourse,1,1
1501307972680503299,0,general discourse,1,1
1432819272326291461,1,against Western countries,0,1
1501677016558485504,1,against Ukraine,0,0
1502216991154786309,0,general discourse,0,1
1503483052403568640,0,general discourse,0,1
1503746104021721098,0,general discourse,0,0
1504648599921172484,0,general discourse,0,1
1544839793019863040,0,general discourse,0,1
1505701731644051456,0,general discourse,1,1
1507079915585294340,1,pro Russian government,1,1
1507706133347188741,0,general discourse,0,1
1507780946048655360,0,general discourse,0,1
1508168240488497159,0,general discourse,0,1
1508718201370251269,0,general discourse,1,1
1515264083095871490,1,aimed at other countries,1,1
1509321594669133828,0,general discourse,0,1
1510994550684205060,0,general discourse,0,0
1512081093754716161,0,general discourse,0,0
1514119530716573697,0,general discourse,0,0
1515006094116073480,0,general discourse,0,1
1515034186393993217,0,general discourse,1,1
1517175104664670208,0,general discourse,0,1
1521715862121910272,0,general discourse,0,0
1519778290856341505,0,general discourse,0,1
1520081729729568775,0,general discourse,0,1
1521147834057306112,0,general discourse,0,1
1522983196903759872,0,general discourse,0,0
1523043386416009216,0,general discourse,0,0
1523994046313951232,0,general discourse,1,1
1524113823287824384,0,general discourse,0,0
1526275910516744193,0,general discourse,0,0
1530120446536032257,1,against Ukraine,1,1
1464517537371201543,1,pro Russian government,0,0
1531696362684829697,0,general discourse,0,0
1531878042733268992,0,general discourse,0,0
1535724324333793283,0,general discourse,1,1
1540802698508787713,0,general discourse,0,1
1548110080553365504,0,general discourse,0,0
1548928484948541440,0,general discourse,0,1
1552634951178371073,0,general discourse,1,1
1554960302676082698,0,general discourse,0,1
1555671753476788225,0,general discourse,1,1
1557528044302045184,0,general discourse,0,1
1557742346032164866,0,general discourse,0,0
1557992561058406400,0,general discourse,0,1
1510726145997787156,0,general discourse,0,1
1548084595391754244,0,general discourse,0,1
1559194980501323777,0,general discourse,1,1
1357502451428032512,1,against Western countries,0,1
1547233791084703746,1,against Western countries,0,1
1507338010056355840,0,general discourse,1,1
1559328297087283200,0,general discourse,0,0
1559997907759255553,0,general discourse,0,1
1568727582828281856,0,general discourse,0,1
1570546447522893825,0,general discourse,0,0
1572196498401550337,0,general discourse,0,1
1572939165817348097,0,general discourse,0,1
1575227356897505280,0,general discourse,0,1
1360944383017644041,0,general discourse,0,1
1499987252617039872,0,general discourse,0,0
1362479930194485258,0,general discourse,0,1
1369227083419910144,0,general discourse,0,1
1376652597277437955,1,pro Russian government,0,1
1384847297855512577,1,against Ukraine,1,1
1392879286554660865,0,general discourse,0,1
1400264956981940229,0,general discourse,0,1
1408231512626151433,0,general discourse,1,1
1411774864474525698,0,general discourse,0,1
1511990155975925760,1,against Western countries,1,1
1533339778401173510,1,against Ukraine,1,1
1504258971929960451,0,general discourse,1,1
1427025480100851715,0,general discourse,0,1
1445064906206683141,0,general discourse,0,1
1448678619216220170,0,general discourse,0,1
1468916312764141570,0,general discourse,0,1
1485237057156964358,0,general discourse,1,1
1495578120514064387,0,general discourse,0,0
1497058440518197251,0,general discourse,0,0
1497224413749649408,0,general discourse,0,0
1497434586116096000,0,general discourse,0,0
1521399145520500736,0,general discourse,0,0
1497513792926011392,1,against Western countries,1,1
1497691846432067584,0,general discourse,0,0
1497887913488568320,0,general discourse,0,0
1498040518223306767,0,general discourse,0,1
1498114119739875329,0,general discourse,0,0
1498210482573832192,0,general discourse,1,1
1499372671032868866,0,general discourse,1,1
1499488300717035531,0,general discourse,0,0
1500662121205542914,0,general discourse,1,1
1500861542774067202,0,general discourse,0,0
1501482666176229381,1,pro Russian government,0,0
1502703181272387587,0,general discourse,0,0
1505330345205501956,0,general discourse,0,0
1500878267477331968,0,general discourse,0,0
1499835059381149701,0,general discourse,0,0
1504758231884877833,0,general discourse,0,0
1502704200639262724,0,general discourse,0,0
1502809302255665152,0,general discourse,0,0
1506237766723682313,0,general discourse,1,1
1539569631903588353,1,against Ukraine,1,1
1507492748944891908,0,general discourse,1,1
1508714318749057025,0,general discourse,0,0
1525852251117522944,0,general discourse,0,0
1506373903257591811,0,general discourse,0,0
1510118577524731907,0,general discourse,0,0
1509785734512791553,0,general discourse,0,0
1510616435952963588,1,against Western countries,0,0
1510858402402025475,0,general discourse,0,0
1511018837575094275,0,general discourse,1,1
1511205823871074307,0,general discourse,0,0
1513289654895792136,0,general discourse,1,1
1513419560715632642,0,general discourse,0,1
1513544266605383692,0,general discourse,0,0
1514286963037286411,1,against Ukraine,1,1
1514946505576120320,0,general discourse,1,1
1519196245092610048,0,general discourse,0,1
1522137264440201216,0,general discourse,0,0
1522228499305709568,0,general discourse,0,1
1522394957306236929,0,general discourse,0,0
1522669836916215809,1,aimed at other countries,1,1
1523529050773688321,0,general discourse,1,1
1523542773831708672,0,general discourse,0,0
1524131609741508608,0,general discourse,0,1
1566840958460862464,0,general discourse,0,1
1525414371446382592,0,general discourse,0,0
1525816360151965702,0,general discourse,0,1
1526677413811392513,0,general discourse,0,1
1527302606267228160,0,general discourse,0,0
1528992815023202305,0,general discourse,0,1
1530834643334881280,0,general discourse,0,0
1532105849937731584,0,general discourse,1,1
1532579057316950018,1,pro Russian government,1,1
1533520844290408448,0,general discourse,1,1
1437066085602299913,0,general discourse,1,1
1469664197306982407,0,general discourse,1,1
1533729953979813889,1,pro Russian government,0,1
1536090633969991686,0,general discourse,1,1
1536514378870161408,0,general discourse,1,1
1536531811064586243,0,general discourse,0,1
1541782959543427072,0,general discourse,0,0
1541922841850875904,0,general discourse,0,1
1541962740612227072,0,general discourse,0,0
1542552890300145665,1,against Western countries,0,0
1545149990925893633,0,general discourse,0,0
1552408572419506183,0,general discourse,0,1
1553400501873639424,0,general discourse,1,1
1436818095847395334,0,general discourse,0,1
1555559726431080448,0,general discourse,0,1
1557834945065787395,1,against Western countries,1,1
1561638161016561665,1,against Western countries,1,1
1565679923406192643,0,general discourse,0,1
1571183135752167424,1,against Ukraine,0,1
1573609154761072640,0,general discourse,0,1
1575454871121174529,0,general discourse,0,0
1384154307214278665,0,general discourse,1,1
1443370938263801856,0,general discourse,0,1
1471870774852075523,0,general discourse,1,1
1503760287991799811,0,general discourse,0,1
1433169143050743808,0,general discourse,0,1
1388167646902771728,0,general discourse,0,1
1390319076946464769,0,general discourse,0,1
1414290257030361092,0,general discourse,1,1
1425729832353214464,0,general discourse,0,1
1435678693985296385,0,general discourse,0,0
1573762159590375425,0,general discourse,0,0
1459255253921116166,0,general discourse,0,1
1474501574072299521,0,general discourse,0,1
1482180995373838340,0,general discourse,0,1
1488205991225217025,0,general discourse,0,1
1491861936845332494,1,against Western countries,1,1
1494445318838140930,0,general discourse,0,0
1496365485935505408,0,general discourse,0,1
1496587516413190144,0,general discourse,0,0
1496696061787656195,0,general discourse,0,1
1506144492738715648,0,general discourse,0,1
1496816517735976962,0,general discourse,0,0
1497121811842367494,0,general discourse,0,1
1497132653853749249,0,general discourse,0,0
1497334042596978696,1,against Western countries,1,1
1498642440491872267,0,general discourse,0,0
1498674447569539084,0,general discourse,1,1
1498733271324233735,1,pro Russian government,0,0
1498955554500202496,1,pro Russian government,1,1
1499383133976014849,0,general discourse,0,0
1499503064813875200,1,pro Russian government,0,0
1499664640883585027,0,general discourse,0,1
1499720444290768898,0,general discourse,1,1
1499779511638020103,0,general discourse,0,1
1500231499907538949,0,general discourse,1,1
1500650480799817734,0,general discourse,0,0
1501693525276168192,0,general discourse,0,1
1502361222959837186,0,general discourse,0,1
1502839770245996544,0,general discourse,0,0
1503448424716414987,0,general discourse,1,1
1503608503369404417,0,general discourse,0,0
1503851266132353027,1,against Western countries,0,0
1505196965298065410,0,general discourse,0,0
1505801390521819136,1,against Ukraine,0,1
1508494002458402824,0,general discourse,1,1
1509089894307713027,0,general discourse,0,0
1510794397444677634,0,general discourse,0,1
1511047556947714049,0,general discourse,0,1
1512815923937349639,0,general discourse,1,1
1513164987748954119,1,pro Russian government,0,1
1514543651879276544,0,general discourse,0,0
1516276246853959684,0,general discourse,0,1
1516488570361557006,0,general discourse,1,1
1516677396904169480,0,general discourse,1,1
1517170363519713282,0,general discourse,0,0
1517497562181378048,0,general discourse,0,1
1518706832054833152,0,general discourse,1,1
1519025712400846848,0,general discourse,0,0
1520023617790218241,0,general discourse,1,1
1522209190852407296,0,general discourse,0,1
1526271141584613377,0,general discourse,0,1
1527581573356331008,1,against Western countries,0,1
1529737863667105792,0,general discourse,1,1
1533945225630056448,0,general discourse,0,0
1518457011284975619,0,general discourse,1,1
1537796167127425025,0,general discourse,0,0
1531075910107021312,0,general discourse,0,1
1532297260750491648,0,general discourse,1,1
1532707535949549568,0,general discourse,0,0
1534488572136673280,0,general discourse,0,0
1534491681877368832,0,general discourse,0,1
1525834733338361859,0,general discourse,1,1
1534542337011073024,0,general discourse,1,1
1535631000386080769,0,general discourse,1,1
1539957146065985539,0,general discourse,1,1
1552216991603253248,0,general discourse,1,1
1553161519336243201,0,general discourse,0,1
1558631843473367040,0,general discourse,0,1
1560633464746942465,1,against Western countries,1,1
1560686075164647427,0,general discourse,0,0
1541736750913146882,0,general discourse,0,0
1527981890770280451,0,general discourse,0,0
1564312823521738752,0,general discourse,0,1
1568758857228500992,0,general discourse,0,1
1571154630779850752,0,general discourse,0,1
1571267374807908352,0,general discourse,0,1
1572267854652928006,0,general discourse,0,0
1498944391771471876,1,pro Russian government,0,0
1572831533416734722,0,general discourse,0,1
1573131782270099456,1,against Ukraine,1,1
1573509268828995584,0,general discourse,1,1
1574176011972902913,0,general discourse,0,1
1575840208020738048,0,general discourse,0,1
1356671367433900033,0,general discourse,0,1
1367253517723979776,0,general discourse,0,1
1496637344446918658,0,general discourse,1,1
1556821281634394113,0,general discourse,0,1
1372764041177821194,0,general discourse,0,1
1392693317683482632,0,general discourse,0,1
1397209476843905026,0,general discourse,0,1
1397951096585441285,0,general discourse,1,1
1513414621079736322,0,general discourse,1,1
1506723623385636866,0,general discourse,1,1
1388039469496889346,0,general discourse,1,1
1404219474333548546,0,general discourse,1,1
1399929845434486786,0,general discourse,0,1
1405751213526687749,0,general discourse,0,0
1423010115591065601,0,general discourse,0,1
1424504182694948864,0,general discourse,0,0
1429177456607604739,0,general discourse,1,1
1434888728640516096,0,general discourse,0,1
1440817191742410754,0,general discourse,1,1
1467973447279992835,0,general discourse,1,1
1504861669855576069,0,general discourse,1,1
1473634900372869125,0,general discourse,0,1
1482514232960851972,0,general discourse,0,0
1486689817115168768,0,general discourse,1,1
1486955414294077442,0,general discourse,0,0
1489330851980759041,0,general discourse,1,1
1505628897861419008,0,general discourse,1,1
1530522953074475009,0,general discourse,1,1
1494424338732306434,0,general discourse,0,1
1496573081921687552,0,general discourse,0,0
1496688363340025859,0,general discourse,0,1
1499783450819280902,0,general discourse,0,1
1493297731741401091,0,general discourse,0,0
1496777288498794497,0,general discourse,1,1
1497540352890191875,0,general discourse,0,0
1498035571750543361,0,general discourse,1,1
1515996220015222786,0,general discourse,1,1
1547863495491743744,0,general discourse,1,1
1530195748180172802,0,general discourse,1,1
1498163407165399041,0,general discourse,0,1
1499065494246019077,1,pro Russian government,0,0
1499124673308938242,0,general discourse,1,1
1499436675788849156,0,general discourse,1,1
1557440918537519108,0,general discourse,0,1
1499545070583762948,0,general discourse,0,1
1499791608677552131,0,general discourse,0,0
1500195491304382473,1,against Western countries,1,1
1461751803201130501,0,general discourse,0,1
1461031632622792712,0,general discourse,0,1
1500543175433273347,0,general discourse,1,1
1500859027768627203,0,general discourse,1,1
1501119425613012992,0,general discourse,0,0
1501588505906012171,0,general discourse,0,0
1501870543762505730,0,general discourse,0,1
1502642631825887234,0,general discourse,0,0
1503050623608102916,0,general discourse,0,0
1504427152632078343,1,against Western countries,1,1
1504740931014176768,0,general discourse,1,1
1505245779086172162,0,general discourse,1,1
1507242586880327681,0,general discourse,0,1
1507515090672795650,0,general discourse,1,1
1507821343412269067,0,general discourse,0,1
1508578223583498243,0,general discourse,0,0
1508788281215008768,0,general discourse,0,0
1509454450557169664,0,general discourse,1,1
1510405285374054401,0,general discourse,0,0
1511010469892562955,0,general discourse,1,1
1520009975975849985,0,general discourse,0,0
1521532811420778499,0,general discourse,0,0
1521727662884102144,0,general discourse,1,1
1522047384993378304,0,general discourse,0,0
1511584205888757763,1,against Western countries,0,0
1524165498317029378,0,general discourse,1,1
1525956905071325184,0,general discourse,0,1
1526856073856032768,0,general discourse,0,1
1526981736810291201,0,general discourse,0,1
1496689868625305602,0,general discourse,0,1
1527764665824169990,0,general discourse,1,1
1529571756616433664,0,general discourse,1,1
1532857407730331649,0,general discourse,0,0
1535566980492980224,0,general discourse,1,1
1536805367988031491,0,general discourse,1,1
1539599547583938561,0,general discourse,1,1
1539931106212024320,0,general discourse,1,1
1541449116458401798,0,general discourse,0,0
1500136987554160647,0,general discourse,0,0
1541803429949018112,0,general discourse,1,1
1543351414986100737,0,general discourse,1,1
1544139665724153856,0,general discourse,0,1
1546074861407272961,0,general discourse,1,1
1549596248109465607,0,general discourse,0,1
1553801730437128193,0,general discourse,1,1
1559713574183833601,0,general discourse,1,1
1561413815312547840,0,general discourse,1,1
1562773616957071361,0,general discourse,1,1
1564748486947528704,0,general discourse,0,0
1565346660858744838,0,general discourse,1,1
1565501758293454848,0,general discourse,0,1
1483497721835184132,0,general discourse,0,1
1511728012995305474,0,general discourse,1,1
1556370973988978688,0,general discourse,0,1
1568978898410422272,0,general discourse,1,1
1558964353914863617,0,general discourse,1,1
1569650975408889857,0,general discourse,1,1
1372143671840272387,0,general discourse,1,1
1372723543264395266,0,general discourse,1,1
1380655725379252231,0,general discourse,0,0
1399137114927861768,0,general discourse,0,0
1467991679932248066,0,general discourse,0,0
1401043339055702020,0,general discourse,0,1
1420414259763326984,0,general discourse,0,1
1460614800883556359,0,general discourse,0,1
1491815473956016131,0,general discourse,0,1
1557431337451143172,1,against Western countries,1,1
1498719719842467843,0,general discourse,0,1
1422964785126195204,0,general discourse,0,1
1489281550818627587,0,general discourse,0,1
1534897930091606017,0,general discourse,1,1
1485298965369266177,0,general discourse,0,1
1489521413618872322,0,general discourse,0,0
1494325552999657486,0,general discourse,0,0
1496588904413204482,0,general discourse,0,0
1496681096079343620,0,general discourse,0,0
1497263130719760389,0,general discourse,1,1
1497462052423712771,0,general discourse,0,1
1497586025518047232,0,general discourse,0,0
1497674685084942337,0,general discourse,1,1
1497856874166763521,0,general discourse,0,0
1497963111197851656,1,pro Russian government,0,0
1497993449575960581,0,general discourse,0,0
1498160471983407104,1,pro Russian government,0,0
1498242449457754115,0,general discourse,1,1
1498296527260901379,0,general discourse,0,0
1498311106787487749,1,pro Russian government,1,1
1498326982471434242,0,general discourse,0,0
1498738126839291910,0,general discourse,1,1
1498764920699056128,0,general discourse,0,0
1500619979477385217,0,general discourse,0,0
1506873238521270275,0,general discourse,0,0
1498959794190880768,0,general discourse,0,0
1498969285829570561,0,general discourse,1,1
1499099814549622784,0,general discourse,1,1
1499110140095598597,0,general discourse,0,0
1499114716039417864,1,against Ukraine,1,1
1499124842041380872,0,general discourse,0,0
1499153346183282700,0,general discourse,0,1
1500211728054771712,0,general discourse,1,1
1500892223486971904,0,general discourse,0,0
1501949276997533696,0,general discourse,0,0
1501968125511839747,1,against Western countries,1,1
1502413626698838019,0,general discourse,1,1
1502443159510474752,0,general discourse,1,1
1504068222299275274,0,general discourse,1,1
1505603609723035660,1,against Ukraine,0,0
1505861189775069186,0,general discourse,0,0
1507716250025316357,0,general discourse,0,0
1508395296333578249,0,general discourse,1,1
1510078157289922563,0,general discourse,0,1
1510254250860986370,0,general discourse,0,0
1511305608661712897,0,general discourse,0,1
1551140728411230208,0,general discourse,0,1
1512326807281934341,0,general discourse,1,1
1512852316692656130,0,general discourse,0,0
1512908493371711488,0,general discourse,1,1
1515629608288272386,0,general discourse,0,0
1516884214217687040,0,general discourse,0,0
1524724176262737922,0,general discourse,0,1
1526197022788923393,0,general discourse,0,0
1526561175747629056,0,general discourse,0,1
1527362761134845952,0,general discourse,0,0
1527524455051927555,0,general discourse,1,1
1535179797676146688,1,against Ukraine,0,1
1530569094382206977,0,general discourse,1,1
1530860695809671168,0,general discourse,1,1
1531355653356367873,0,general discourse,1,1
1498220999032160261,0,general discourse,0,0
1533401482015424514,0,general discourse,0,0
1535805931006599170,0,general discourse,0,1
1541503805891780608,0,general discourse,1,1
1543231586459680768,1,pro Russian government,0,1
1543323450596622338,0,general discourse,0,0
1550487462677454850,0,general discourse,0,1
1555507157554139140,0,general discourse,0,0
1561916572096114688,0,general discourse,0,1
1563252903606767616,0,general discourse,0,0
1563339526545686528,1,against Ukraine,1,1
1546736284302839809,0,general discourse,0,1
1564109859968417792,0,general discourse,0,1
1566515106913165312,0,general discourse,0,1
1566817685610139649,0,general discourse,0,0
1568931257278668801,0,general discourse,0,0
1570111378987311104,0,general discourse,0,1
1570683772647116800,0,general discourse,0,0
1571362293354733569,0,general discourse,0,0
1574383079820775424,0,general discourse,0,0
1356589824526925824,0,general discourse,0,1
1369361029705195526,0,general discourse,0,0
1369861348390137859,0,general discourse,0,1
1375189052966715395,0,general discourse,0,0
1392479162485596161,0,general discourse,0,0
1400311944121176064,0,general discourse,0,1
1405172302287970310,0,general discourse,0,1
1375298171295854600,0,general discourse,1,1
1420760206217138182,0,general discourse,1,1
1429575301294592011,0,general discourse,0,1
1445388460135796740,0,general discourse,0,1
1448374603882106885,0,general discourse,1,1
1471195293110743040,0,general discourse,0,1
1481761751330742273,0,general discourse,0,0
1522846713274245120,0,general discourse,0,0
1492543386120638467,0,general discourse,0,1
1493041258293764096,0,general discourse,0,0
1495027334457483265,0,general discourse,0,1
1496910354319921152,0,general discourse,0,1
1496921688776265735,0,general discourse,0,0
1497301113162317825,0,general discourse,1,1
1497556962392870912,0,general discourse,0,0
1497782804557578243,0,general discourse,0,1
1498024398921555972,0,general discourse,1,1
1498221010700873729,0,general discourse,0,0
1498700711378386944,1,pro Russian government,0,1
1498777455988920322,0,general discourse,1,1
1499338509726871552,0,general discourse,1,1
1499746034884374535,0,general discourse,0,0
1499803341290938369,0,general discourse,1,1
1500059859961749508,0,general discourse,1,1
1513944322642788354,0,general discourse,1,1
1511362277106139143,0,general discourse,0,1
1517001672043679745,0,general discourse,1,1
1497189691778555909,0,general discourse,1,1
1500223658475900937,0,general discourse,1,1
1500303664849862660,0,general discourse,0,0
1500710824264232960,0,general discourse,0,0
1500765979588059136,0,general discourse,0,1
1500878959348785153,0,general discourse,1,1
1500952041212030980,0,general discourse,1,1
1502674010076692483,0,general discourse,0,0
1503122241751375874,0,general discourse,1,1
1503784544171802626,0,general discourse,0,1
1503943600362729472,0,general discourse,0,0
1504043547917488130,1,pro Russian government,1,1
1504163279698075659,0,general discourse,1,1
1504195203887939589,0,general discourse,1,1
1538596835597631489,1,against Ukraine,1,1
1498311372974743555,0,general discourse,1,1
1501757290457845761,0,general discourse,1,1
1512866262728290309,0,general discourse,1,1
1546602083813556230,0,general discourse,1,1
1524867636135444491,0,general discourse,1,1
1535410408214908928,0,general discourse,0,1
1533370704057577474,0,general discourse,1,1
1504243663962091521,0,general discourse,1,1
1506677015998570505,1,against Western countries,0,0
1504395228798672902,0,general discourse,1,1
1504591363261743121,0,general discourse,1,1
1505122440892067847,0,general discourse,1,1
1507954327205421056,0,general discourse,0,1
1507203776729419776,1,pro Russian government,0,0
1498069502315024386,0,general discourse,0,0
1497719333782388736,0,general discourse,1,1
1508424685754753024,0,general discourse,1,1
1510329180881395717,0,general discourse,0,1
1511165668355633160,1,against Ukraine,1,1
1527108376496422914,0,general discourse,0,1
1511717292798849031,0,general discourse,0,1
1513642596081577992,0,general discourse,0,1
1513793096995287040,0,general discourse,0,1
1514431614331281412,1,against Ukraine,1,1
1559279808512724992,0,general discourse,1,1
1516562118690017284,0,general discourse,1,1
1516772267497205760,0,general discourse,0,1
1516974198639443969,0,general discourse,0,0
1519659267309068289,0,general discourse,0,0
1519933249010769920,0,general discourse,0,0
1522961862844829696,0,general discourse,1,1
1524544741131669505,0,general discourse,1,1
1527718904654602241,0,general discourse,1,1
1547479387842482178,1,against Ukraine,1,1
1530865081457815552,1,against Western countries,0,0
1555086101609586689,0,general discourse,0,0
1566861919163748354,1,against Western countries,0,0
1531168442723844097,0,general discourse,0,0
1521166921470820364,0,general discourse,1,1
1532465823599644673,0,general discourse,0,0
1534972686681530369,0,general discourse,0,1
1535906909395501057,0,general discourse,0,1
1456352959722315779,0,general discourse,0,1
1539960863561420800,0,general discourse,1,1
1541871961982353410,0,general discourse,0,0
1547036247985618947,0,general discourse,0,1
1508851950657355778,0,general discourse,1,1
1547948613824679939,0,general discourse,0,1
1548054586992119811,0,general discourse,1,1
1550427080717963267,0,general discourse,1,1
1532694258733531138,0,general discourse,1,1
1500827133001797633,0,general discourse,1,1
1566696468609630209,0,general discourse,1,1
1552437723662794753,0,general discourse,0,1
1553515117127540736,0,general discourse,1,1
1555280250854055936,0,general discourse,0,0
1556457747859836928,0,general discourse,1,1
1557458177263898636,0,general discourse,0,1
1558395257481564160,0,general discourse,0,1
1559898439642763264,0,general discourse,1,1
1520585389098024966,0,general discourse,0,1
1530755878432948224,0,general discourse,0,1
1568082082391379969,0,general discourse,0,1
1571910225636081667,0,general discourse,1,1
1572124458646642688,0,general discourse,1,1
1575015992597819395,0,general discourse,0,1
1360504443469508608,0,general discourse,0,1
1364538046339813376,0,general discourse,0,1
1376609971073384451,0,general discourse,0,0
1379958599275929602,0,general discourse,1,1
1408807940455272448,1,against Western countries,0,1
1419943710976999430,0,general discourse,1,1
1404376803871838208,0,general discourse,1,1
1369734449428983809,0,general discourse,1,1
1386275506245443589,0,general discourse,0,1
1561412249893347328,0,general discourse,0,0
1373166444872048644,0,general discourse,0,0
1412245957526253583,0,general discourse,0,1
1421773744918253573,0,general discourse,1,1
1434501044373839878,0,general discourse,0,1
1459077744105558016,1,against Western countries,0,1
1472974435938410506,0,general discourse,0,0
1478161068237201410,0,general discourse,0,1
1492558308833693696,0,general discourse,0,0
1495879010890489863,0,general discourse,0,0
1496484453199319044,0,general discourse,0,0
1496517998324113412,0,general discourse,1,1
1467913330081812486,0,general discourse,1,1
1496906110040788995,0,general discourse,0,0
1497118464313548805,0,general discourse,0,0
1497340520187797507,1,against Ukraine,1,1
1497525397298290688,0,general discourse,0,0
1498023665761464335,0,general discourse,1,1
1498220891548880896,1,against Ukraine,0,0
1498559825327931393,0,general discourse,0,1
1498852777086181377,1,against Ukraine,0,1
1499353165434658819,1,against Western countries,1,1
1499594036658593794,0,general discourse,0,1
1514996146975887361,0,general discourse,0,0
1499652605714354178,0,general discourse,0,1
1499708523105554432,1,against Ukraine,1,1
1499974214106824705,0,general discourse,1,1
1500041358148521989,0,general discourse,1,1
1500454564188798977,1,pro Russian government,0,0
1500621979971293190,0,general discourse,0,0
1500701411838881796,0,general discourse,1,1
1500906969200271382,0,general discourse,0,0
1502089685610418177,0,general discourse,0,1
1502372497353629696,0,general discourse,0,0
1502675030211284999,1,against Western countries,0,0
1502690149880238081,0,general discourse,0,0
1502994047677337603,1,against Ukraine,0,1
1504927633838125056,0,general discourse,0,1
1506025791448133641,0,general discourse,0,0
1506065702481977345,0,general discourse,1,1
1506632284941729793,1,against Western countries,1,1
1496334158888640512,1,against Ukraine,1,1
1507340408031956994,0,general discourse,0,0
1508084391100174341,1,against Western countries,0,1
1509151177514045441,0,general discourse,0,0
1509646230078603268,0,general discourse,1,1
1511082913638539270,0,general discourse,0,1
1511755237538910219,0,general discourse,1,1
1511765670236758021,0,general discourse,0,0
1513244506631585804,0,general discourse,0,0
1513578825313300482,0,general discourse,1,1
1512480646148816899,0,general discourse,0,1
1515750435524542464,0,general discourse,0,0
1516497916399173633,1,against Western countries,1,1
1515688841436352517,1,against Ukraine,1,1
1497648438300848137,1,against Western countries,1,1
1518612762053779456,0,general discourse,0,1
1519102869512806400,0,general discourse,0,0
1519407165924069379,0,general discourse,0,1
1521141542265794561,0,general discourse,0,1
1521818583617126405,1,against Western countries,0,1
1524187793190047744,0,general discourse,1,1
1524387805312475136,0,general discourse,0,0
1525581361721004032,0,general discourse,1,1
1526279151514275843,1,against Ukraine,1,1
1564799489877098496,0,general discourse,1,1
1526470864602030080,0,general discourse,0,0
1527176563095048193,1,against Western countries,0,1
1528121899447996416,1,against Western countries,0,1
1528685441620262912,0,general discourse,0,1
1529943825178718208,0,general discourse,0,0
1505302503432220672,0,general discourse,0,0
1530050217411682304,0,general discourse,1,1
1530849058415419392,0,general discourse,0,0
1532421591539523584,1,against Ukraine,0,0
1538250001398497280,0,general discourse,0,0
1539124694904975362,0,general discourse,1,1
1545736988854198274,0,general discourse,0,1
1545896114062254084,0,general discourse,1,1
1553353422858059776,0,general discourse,0,1
1553998931545264129,1,against Western countries,0,0
1514589122840698881,0,general discourse,0,0
1529022324305010690,0,general discourse,0,0
1555430792616091651,0,general discourse,1,1
1555478242349518850,0,general discourse,0,0
1554738676797767680,0,general discourse,0,0
1558770042384285699,0,general discourse,0,0
1561075786630692864,0,general discourse,1,1
1563346103642124288,0,general discourse,1,1
1568910127234797572,0,general discourse,1,1
1553710670255890432,0,general discourse,0,0
1572355794368069632,0,general discourse,0,1
1575186427054211072,0,general discourse,0,1
1373181171023163393,0,general discourse,0,1
1393633697962803204,0,general discourse,0,1
1395708852675530754,0,general discourse,0,0
1403385650691383304,0,general discourse,0,1
1414324496023146499,0,general discourse,0,1
1427599427376762890,0,general discourse,0,1
1432208413572861954,0,general discourse,0,1
